,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post
1179,864691136923990500,864691135884943984,5748,372,2780,0.03301468121745091,L2/3,L5
1181,864691135473091634,864691135884943984,10712,11597,2780,0.09018713447723685,L2/3,L5
1186,864691135397503777,864691135884943984,9432,5154,2780,0.09169593871686792,L2/3,L5
1190,864691135855890478,864691135884943984,34552,1175,2780,0.03327677315441016,L2/3,L5
1192,864691135940847270,864691135884943984,2212,8212,2780,0.03892543337279682,L2/3,L5
1193,864691135155894884,864691136135329163,2532,2145,2784,0.06298656412810175,L2/3,L5
1194,864691135155894884,864691135655083970,21624,2145,1689,0.3857907058157257,L2/3,L5
1196,864691136451224831,864691135655083970,7204,84,1689,0.06084865555275082,L2/3,L5
1197,864691135155894884,864691136619378573,736,2145,7051,0.1469213417005922,L2/3,L5
1199,864691135782702387,864691136619378573,8204,497,7051,0.019928197038048424,L2/3,L5
1200,864691135919483824,864691136619378573,1056,3472,7051,0.08045859402843326,L2/3,L5
1201,864691134941194851,864691136619378573,1524,8762,7051,0.010791787626450573,L2/3,L5
1202,864691136371796872,864691136619378573,13316,6412,7051,0.03662554811611897,L2/3,L5
1203,864691135491711975,864691136619378573,21244,440,7051,0.22638037585425322,L2/3,L5
1204,864691136287598787,864691136619378573,9972,2501,7051,0.4533592893895561,L2/3,L5
1205,864691136953057759,864691136619378573,5796,12006,7051,-0.036352498070068184,L2/3,L5
1206,864691136009620908,864691136619378573,4924,4431,7051,0.2852986231282891,L2/3,L5
1208,864691135591018763,864691136619378573,34264,353,7051,0.2562607582796359,L2/3,L5
1209,864691135066182980,864691136619378573,3588,4554,7051,0.04301734235177131,L2/3,L5
1210,864691135856845358,864691136619378573,17532,8718,7051,0.36692343434407426,L2/3,L5
1213,864691135938349828,864691136619378573,29228,5160,7051,0.47825671988433,L2/3,L5
1214,864691134948433660,864691136619378573,31484,6159,7051,0.4123107651168874,L2/3,L5
1216,864691135213709624,864691136619378573,13032,12064,7051,0.08405030601410222,L2/3,L5
1217,864691135383875051,864691136619378573,8900,11102,7051,0.3450228797819099,L2/3,L5
1218,864691136273494206,864691136619378573,2424,7129,7051,0.13134847477352143,L2/3,L5
1235,864691135155894884,864691135684343026,11892,2145,1702,0.19407054769734158,L2/3,L5
1238,864691135155894884,864691135135727129,6092,2145,7811,0.20445044126783843,L2/3,L5
1239,864691135701034107,864691135135727129,3648,410,7811,0.08127105855292423,L2/3,L5
1240,864691135684358583,864691135135727129,4220,8632,7811,0.030891970013288673,L2/3,L5
1241,864691135884521840,864691135135727129,46084,10931,7811,0.05131944054474514,L2/3,L5
1242,864691135855890478,864691135135727129,9112,1175,7811,-0.08325195800262981,L2/3,L5
1243,864691135488888378,864691135135727129,292,3038,7811,0.1212914337620219,L2/3,L5
1244,864691135975539779,864691135135727129,30936,7986,7811,0.2704838883184086,L2/3,L5
1245,864691135113792921,864691135135727129,164,286,7811,0.1459715908668716,L2/3,L5
1246,864691135155894884,864691135946778660,14440,2145,4916,0.07203926084312257,L2/3,L5
1248,864691135497743635,864691135946778660,24332,3625,4916,0.20549988582580955,L2/3,L5
1249,864691135684657079,864691135946778660,9596,8179,4916,-0.014330167270784799,L2/3,L5
1250,864691136084747372,864691135946778660,22288,7291,4916,0.26766584761528944,L2/3,L5
1252,864691135856335406,864691135946778660,736,96,4916,0.14166634272019862,L2/3,L5
1253,864691135155894884,864691136952685279,3764,2145,2777,0.050502215640914165,L2/3,L5
1254,864691135273490193,864691136952685279,31888,2594,2777,0.12049321346522525,L2/3,L5
1256,864691135292991414,864691136952685279,7508,4056,2777,0.3161737271055106,L2/3,L5
1257,864691135100604448,864691136952685279,4036,11258,2777,-0.124810795924145,L2/3,L5
1259,864691136040443134,864691136952685279,15984,234,2777,0.24456635565491133,L2/3,L5
1260,864691135874611854,864691136952685279,392,8772,2777,-0.05817949726236326,L2/3,L5
1261,864691136005487562,864691136952685279,4952,12038,2777,0.13452804620274844,L2/3,L5
1262,864691135988078595,864691136952685279,13596,7336,2777,0.1310900736371794,L2/3,L5
1267,864691135867704342,864691136952685279,236,11113,2777,0.26868844077249404,L2/3,L5
1269,864691135155894884,864691135885111664,1952,2145,1727,-0.009994861387436786,L2/3,L5
1270,864691135497743635,864691135885111664,14348,3625,1727,0.10923020817822009,L2/3,L5
1272,864691135591041291,864691136334222771,10120,2091,7771,0.19585020550413315,L2/3,L5
1275,864691135867716374,864691136334222771,4284,5151,7771,0.08700890069685611,L2/3,L5
1276,864691136923990500,864691136334222771,12560,372,7771,-0.16190202413953,L2/3,L5
1278,864691135468597132,864691136334222771,3980,4055,7771,0.08239515243736502,L2/3,L5
1280,864691135273490193,864691136334222771,20552,2594,7771,0.19356851848632303,L2/3,L5
1281,864691135782702387,864691136334222771,11424,497,7771,0.1911467132996332,L2/3,L5
1282,864691135100604448,864691136334222771,24072,11258,7771,0.16582319195710787,L2/3,L5
1284,864691135386455381,864691136334222771,13160,4223,7771,0.22013644753406003,L2/3,L5
1285,864691134941194851,864691136334222771,25452,8762,7771,0.1149257758131472,L2/3,L5
1287,864691135684358583,864691136334222771,2588,8632,7771,0.019916474364445633,L2/3,L5
1288,864691135508871945,864691136334222771,1956,1982,7771,-0.08830967039264917,L2/3,L5
1289,864691135724453547,864691136334222771,23676,110,7771,0.4111826404517384,L2/3,L5
1290,864691136108938168,864691136334222771,9740,411,7771,-0.09843134928262404,L2/3,L5
1291,864691136602371025,864691136334222771,8636,7294,7771,0.13566456588969794,L2/3,L5
1292,864691135610121991,864691136334222771,10128,11492,7771,-0.06516382205486522,L2/3,L5
1293,864691135697111962,864691136334222771,3620,1199,7771,0.18687783491539944,L2/3,L5
1294,864691135992679105,864691136334222771,51924,2390,7771,-0.032002627729342197,L2/3,L5
1295,864691135591041291,864691136066689688,328,2091,9542,-0.11109531651593145,L2/3,L5
1296,864691135614771147,864691136066689688,28584,4673,9542,0.3156616978803409,L2/3,L5
1297,864691136209328060,864691136066689688,2704,5517,9542,-0.03219184410345272,L2/3,L5
1300,864691135100604448,864691136066689688,4452,11258,9542,0.04678490898973575,L2/3,L5
1301,864691135386455381,864691136066689688,3832,4223,9542,0.02165012385732998,L2/3,L5
1302,864691135473091634,864691136066689688,8540,11597,9542,-0.048860945597862374,L2/3,L5
1303,864691135848030814,864691136066689688,3204,5306,9542,0.005338363162785605,L2/3,L5
1304,864691135334986985,864691136066689688,4320,2084,9542,-0.0074281520147287524,L2/3,L5
1306,864691136371796872,864691136066689688,2060,6412,9542,3.757078395120479e-05,L2/3,L5
1308,864691135582259309,864691136066689688,3928,11269,9542,-0.177398325507773,L2/3,L5
1309,864691136106122969,864691136066689688,36192,8895,9542,0.06120371701025249,L2/3,L5
1312,864691135661523184,864691136066689688,24812,5435,9542,0.10011611327938907,L2/3,L5
1313,864691136926540362,864691136066689688,18824,3440,9542,0.16265159861137182,L2/3,L5
1314,864691136334904499,864691136066689688,35792,1507,9542,0.06307270222222527,L2/3,L5
1315,864691135938349828,864691136066689688,15936,5160,9542,0.23572563980439848,L2/3,L5
1316,864691135782992179,864691136066689688,4996,11798,9542,0.11578182678345443,L2/3,L5
1317,864691136379426005,864691136066689688,15936,10895,9542,-0.0024072857878397994,L2/3,L5
1318,864691134948433660,864691136066689688,13704,6159,9542,0.35226362232303177,L2/3,L5
1319,864691135416233914,864691136066689688,3200,5308,9542,-0.020190541534879557,L2/3,L5
1359,864691135591041291,864691136371401864,50516,2091,860,0.01801694903095536,L2/3,L5
1360,864691135122934055,864691136371401864,10832,8574,860,0.05462531626315448,L2/3,L5
1361,864691135838305171,864691136371401864,1916,11261,860,0.20012286583950975,L2/3,L5
1363,864691135782702387,864691136371401864,13124,497,860,0.23479770303151123,L2/3,L5
1366,864691136287598787,864691136371401864,6832,2501,860,0.04573295989742603,L2/3,L5
1369,864691135874156430,864691136371401864,7392,7237,860,0.12556323841128622,L2/3,L5
1374,864691136602387409,864691136371401864,21548,11710,860,0.3655017152452114,L2/3,L5
1375,864691135926952148,864691136371401864,180,224,860,0.30490603749690764,L2/3,L5
1380,864691135469422674,864691136371401864,44988,6391,860,-0.17469431549817308,L2/3,L5
1381,864691136032840123,864691136371401864,20168,11114,860,0.07872770489985478,L2/3,L5
1385,864691135591041291,864691135942219380,4800,2091,856,-0.15943810737005987,L2/3,L5
1387,864691135122934055,864691135942219380,10752,8574,856,0.1471656088766566,L2/3,L5
1388,864691135614771147,864691135942219380,11540,4673,856,-0.09423279348823609,L2/3,L5
1389,864691135782702387,864691135942219380,21772,497,856,0.6089702855314288,L2/3,L5
1394,864691135213783424,864691135942219380,8136,3542,856,-0.04012367191090231,L2/3,L5
1395,864691135397503777,864691135942219380,9752,5154,856,-0.004496447430014339,L2/3,L5
1396,864691135469422674,864691135942219380,47480,6391,856,0.0655381534003816,L2/3,L5
1400,864691135591041291,864691134948397564,18136,2091,7801,0.05632045961000275,L2/3,L5
1401,864691135759091534,864691134948397564,8620,329,7801,0.13923085580225522,L2/3,L5
1402,864691135816565839,864691134948397564,1956,447,7801,-0.23453537007758646,L2/3,L5
1403,864691135992679105,864691134948397564,6964,2390,7801,-0.05147062261379162,L2/3,L5
1405,864691135565696599,864691134948397564,9896,223,7801,0.18929732932820684,L2/3,L5
1406,864691136953057759,864691134948397564,892,12006,7801,0.05990757713352464,L2/3,L5
1409,864691135645645039,864691134948397564,996,24,7801,0.06070895653754074,L2/3,L5
1410,864691135349437655,864691134948397564,10756,11117,7801,0.00680028588524053,L2/3,L5
1411,864691135013978774,864691134948397564,19924,11791,7801,0.046000720921757596,L2/3,L5
1412,864691135855890478,864691134948397564,292,1175,7801,-0.07350970177991549,L2/3,L5
1413,864691136812081779,864691134948397564,6636,7111,7801,-0.0856273138884012,L2/3,L5
1422,864691135591041291,864691135570156934,24848,2091,857,0.0922200293954602,L2/3,L5
1423,864691135759091534,864691135570156934,38092,329,857,0.059288829516066184,L2/3,L5
1424,864691135275253989,864691135570156934,4612,3189,857,0.08843332625779451,L2/3,L5
1427,864691135473091634,864691135570156934,3272,11597,857,-0.03854403965021923,L2/3,L5
1430,864691135572327205,864691135570156934,7840,4228,857,0.2315007679177848,L2/3,L5
1431,864691136041818198,864691135570156934,50220,10882,857,-0.039582594410683146,L2/3,L5
1432,864691135953041955,864691135570156934,5352,8062,857,-0.06547055301806631,L2/3,L5
1433,864691135013978774,864691135570156934,7784,11791,857,0.00765048697528089,L2/3,L5
1434,864691135855890478,864691135570156934,10192,1175,857,-0.0300461259808208,L2/3,L5
1447,864691135591041291,864691135616964457,5288,2091,863,-0.017414545020335386,L2/3,L5
1449,864691135511115984,864691135616964457,2756,11917,863,0.2235417263819623,L2/3,L5
1450,864691136209328060,864691135616964457,33448,5517,863,0.26453839615203667,L2/3,L5
1451,864691135782702387,864691135616964457,19120,497,863,0.08625272910705156,L2/3,L5
1452,864691135100604448,864691135616964457,11024,11258,863,0.41206958110483954,L2/3,L5
1453,864691135582673005,864691135616964457,22908,465,863,0.2056469131162563,L2/3,L5
1455,864691135491711975,864691135616964457,1800,440,863,-0.12141130748150798,L2/3,L5
1456,864691136287598787,864691135616964457,3140,2501,863,-0.020057958173490244,L2/3,L5
1458,864691135582259309,864691135616964457,13296,11269,863,0.2838234192569313,L2/3,L5
1459,864691136602387409,864691135616964457,1396,11710,863,0.057558145449113425,L2/3,L5
1460,864691135685170871,864691135616964457,3232,10902,863,0.32903976845134564,L2/3,L5
1461,864691135568970220,864691135616964457,10796,6242,863,0.2160552734270935,L2/3,L5
1462,864691136926540362,864691135616964457,6192,3440,863,-0.2319164509936684,L2/3,L5
1463,864691135182412802,864691135616964457,16964,7239,863,-0.0971394369123927,L2/3,L5
1464,864691135213709624,864691135616964457,16568,12064,863,0.1936074819523236,L2/3,L5
1467,864691135342231473,864691135616964457,19532,7240,863,-0.11055468715932862,L2/3,L5
1468,864691135946676260,864691135616964457,4176,12047,863,0.029678565392341975,L2/3,L5
1476,864691135591041291,864691135539234930,14388,2091,887,0.07148507644604629,L2/3,L5
1478,864691136209328060,864691135539234930,23400,5517,887,0.273947012072469,L2/3,L5
1481,864691135272867601,864691135539234930,5724,8575,887,0.10857974552454701,L2/3,L5
1482,864691136005487562,864691135539234930,6380,12038,887,0.16094207540709904,L2/3,L5
1483,864691135926952148,864691135539234930,6780,224,887,0.3118825159975815,L2/3,L5
1485,864691135855890478,864691135539234930,14492,1175,887,0.13348898571008033,L2/3,L5
1486,864691136812081779,864691135539234930,2216,7111,887,-0.10156668081827494,L2/3,L5
1498,864691135591041291,864691135842011875,75612,2091,899,0.18479196897914782,L2/3,L5
1499,864691135582733933,864691135842011875,27792,3567,899,0.16613802271879544,L2/3,L5
1501,864691135334986985,864691135842011875,40832,2084,899,-0.021803523711325025,L2/3,L5
1502,864691135387675521,864691135842011875,4188,2079,899,0.18786125817848087,L2/3,L5
1503,864691135407816393,864691135842011875,12512,11591,899,0.1732352491721911,L2/3,L5
1504,864691135066182980,864691135842011875,5360,4554,899,0.36006095584317266,L2/3,L5
1505,864691135013978774,864691135842011875,2664,11791,899,0.1532855926683293,L2/3,L5
1507,864691135488888378,864691135842011875,21748,3038,899,-0.010382340709685052,L2/3,L5
1509,864691136990504853,864691135842011875,89516,3047,899,0.44808588847020503,L2/3,L5
1512,864691136812081779,864691135842011875,3916,7111,899,-0.23856088290755803,L2/3,L5
1513,864691135591041291,864691135946156836,14556,2091,884,-0.07483823017844105,L2/3,L5
1514,864691135082846711,864691135946156836,62308,4420,884,0.0015151512357310755,L2/3,L5
1516,864691136228145489,864691135946156836,3548,11827,884,0.17365372432873039,L2/3,L5
1517,864691136923990500,864691135946156836,42632,372,884,-0.020220285797359603,L2/3,L5
1518,864691135954499336,864691135946156836,32704,1119,884,0.041530467366270245,L2/3,L5
1519,864691135701034107,864691135946156836,74884,410,884,0.26351708277813485,L2/3,L5
1521,864691136040443134,864691135946156836,12072,234,884,0.1013369599863161,L2/3,L5
1522,864691135889087881,864691135946156836,21356,6422,884,0.13949976135503572,L2/3,L5
1523,864691136287598787,864691135946156836,23836,2501,884,0.2479009945400732,L2/3,L5
1526,864691135874156430,864691135946156836,17708,7237,884,-0.06884629378804968,L2/3,L5
1527,864691136953057759,864691135946156836,5392,12006,884,-0.20174709309445135,L2/3,L5
1528,864691135407816393,864691135946156836,39696,11591,884,0.009905764912844265,L2/3,L5
1531,864691135591018763,864691135946156836,7448,353,884,0.24431171300258006,L2/3,L5
1532,864691135066182980,864691135946156836,7228,4554,884,0.09855149520615789,L2/3,L5
1534,864691135572379429,864691135946156836,5472,11127,884,0.15917521931340065,L2/3,L5
1535,864691135469422674,864691135946156836,6904,6391,884,-0.10711328947719856,L2/3,L5
1536,864691136926540362,864691135946156836,27848,3440,884,0.11142301739441686,L2/3,L5
1538,864691135867704342,864691135946156836,964,11113,884,0.10203144213786541,L2/3,L5
1540,864691135491204327,864691135946156836,4252,4266,884,0.21099174324463577,L2/3,L5
1542,864691135455123562,864691135946156836,2616,292,884,-0.03850333924818923,L2/3,L5
1543,864691135591041291,864691135214030648,17980,2091,9468,0.1638970231916602,L2/3,L5
1546,864691135013978774,864691135214030648,2856,11791,9468,-0.056322713091788365,L2/3,L5
1593,864691135591041291,864691136371615880,3432,2091,5023,0.06284493791196442,L2/3,L5
1594,864691136813000051,864691136371615880,6796,11211,5023,0.04124902099497006,L2/3,L5
1649,864691135591041291,864691135545456424,2232,2091,7722,0.05473970459655353,L2/3,L5
1650,864691136108938168,864691135545456424,23860,411,7722,0.14574250674273764,L2/3,L5
1651,864691136990522517,864691135545456424,17644,8726,7722,0.005200443043367117,L2/3,L5
1652,864691136812081779,864691135545456424,26724,7111,7722,0.11036587942314824,L2/3,L5
1658,864691135591041291,864691135800688482,7900,2091,1730,0.19098305122477224,L2/3,L5
1660,864691136812081779,864691135800688482,11360,7111,1730,-0.06085212947046315,L2/3,L5
1694,864691135591041291,864691135576521246,7240,2091,1577,0.24636569891963814,L2/3,L5
1696,864691136451224831,864691135576521246,6976,84,1577,0.10643133117403797,L2/3,L5
1709,864691135591041291,864691135491267559,2108,2091,2812,0.06661948459772445,L2/3,L5
1710,864691135429763120,864691135491267559,28796,88,2812,-0.13194673978490717,L2/3,L5
1724,864691135591041291,864691135495180432,1852,2091,4839,0.00023798517000586043,L2/3,L5
1728,864691135591041291,864691135182837250,436,2091,6022,0.1913422920391451,L2/3,L5
1729,864691135591041291,864691135737778052,8016,2091,4906,-0.04239693903866647,L2/3,L5
1730,864691135591041291,864691136286930371,1368,2091,1604,0.1431002683032082,L2/3,L5
1731,864691135473091634,864691136286930371,8192,11597,1604,-0.06720160144427575,L2/3,L5
1732,864691136812081779,864691136286930371,1940,7111,1604,0.189988143229935,L2/3,L5
1733,864691135591041291,864691136595572386,35740,2091,4737,0.0007298756914161517,L2/3,L5
