,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post,distance
16677,864691135725354411,864691135777736032,16812,714,10141,0.37869974846696963,L4b,L4a,63.13000883890326
16682,864691136522731153,864691135356071631,15580,3536,8328,0.22923207056815262,L4a,L4a,138.4499923582518
16684,864691135014237590,864691135356071631,14776,10180,8328,0.02003476941107706,L4a,L4a,135.6736095193166
16698,864691135349478615,864691136266770932,15076,3400,2509,0.06968085268799351,L4a,L4a,128.78831673719475
16700,864691135976202563,864691135777685088,11200,5567,7204,0.14902206756906508,L3c,L3b,220.6004061646306
16702,864691135661523184,864691135777685088,20724,5435,7204,-0.009356339760600083,L3c,L3b,192.9265861616796
16703,864691135976202563,864691135491134311,13468,5567,10312,0.045999576127220006,L3c,L4b,105.23928239968191
16707,864691135615222475,864691135491134311,27748,4589,10312,-0.0978839584937026,L4a,L4b,79.43798144464648
16710,864691135916301158,864691135491134311,15404,620,10312,0.14505976007059143,L4a,L4b,80.96109129699273
16711,864691135976202563,864691135408189129,15996,5567,605,0.2448220868818011,L3c,L4c,181.47606008507023
16716,864691135976202563,864691135926596110,21100,5567,1063,-0.060064085549820866,L3c,L2b,218.670751587861
16723,864691135976202563,864691135645544943,15068,5567,300,0.0896894019655067,L3c,L2b,233.36361313623854
16739,864691135279409057,864691135509945865,13952,619,2407,0.1916011863368453,L4a,L4a,127.48435336150085
16744,864691135156708964,864691136925717578,12872,9741,8586,0.04378400419506265,L4b,L3a,125.88320173875465
16745,864691135953041955,864691136925717578,23124,8062,8586,-0.006907936202094335,L3c,L3a,573.8837999177185
16747,864691135737916036,864691135498504979,15528,2405,10202,0.019157868855553654,L4b,L4b,277.6892288872581
16748,864691135737916036,864691135100934688,26748,2405,3341,0.14819290743631247,L4b,L3c,261.57805718370184
16749,864691135737916036,864691134940962403,28040,2405,2506,0.11089654117076626,L4b,L3b,238.44464776547198
16751,864691135737916036,864691135393975285,8324,2405,2172,0.15654177997229166,L4b,L2a,290.7239964502415
16752,864691136100511093,864691135393975285,16476,6148,2172,-0.21014328035219942,L2a,L2a,180.3636341173021
16753,864691135737916036,864691136619336589,17696,2405,6574,0.13636639794000432,L4b,L3b,225.80225954582477
16754,864691136521831825,864691136619336589,11320,1576,6574,-0.03351185672675496,L5b,L3b,438.9050346487267
16756,864691135737916036,864691135731223737,15492,2405,9535,-0.03639845182174251,L4b,L5b,296.1994260088968
16759,864691135059717787,864691135479337158,36368,10489,9887,0.42156086359719225,L4b,L4b,92.26438012581015
16761,864691136039983614,864691135479337158,10676,11480,9887,0.19302423327426146,L3b,L4b,136.8255286121709
16763,864691135059717787,864691136228196177,13812,10489,6476,-0.045741828792089725,L4b,L3b,195.6295773138612
16764,864691135778216893,864691136228196177,34292,7591,6476,-0.10805676342744878,L4a,L3b,161.42420299323143
16767,864691136521831825,864691136228196177,11892,1576,6476,-0.003946789622179453,L5b,L3b,477.73085644534206
16770,864691135386581077,864691135274134501,10180,625,5791,-0.08103374771371478,L4a,L4c,70.72203435987971
16780,864691136974714396,864691135954871560,9920,4437,5810,0.42793954173694065,L4a,L4c,139.54943565632934
16781,864691135479337158,864691135954871560,16680,9887,5810,0.16787928334367233,L4b,L4c,175.93510530874724
16782,864691135059717787,864691136144283700,9824,10489,5002,-0.022752055075909744,L4b,L6CT,234.38058349615906
16783,864691135213783424,864691136144283700,32316,3542,5002,-0.11492111892453256,L3c,L6CT,277.6219095676708
16785,864691135059717787,864691136522731153,8108,10489,3536,0.4815720235288808,L4b,L4a,67.23483716050785
16787,864691135059717787,864691135397324833,10012,10489,6940,0.25349617906299593,L4b,L4a,95.28682595196459
16788,864691135133615264,864691135397324833,17184,5607,6940,0.19148360989708743,L3b,L4a,216.69313203698906
16789,864691135947719777,864691135397324833,22824,10142,6940,0.11545479993675953,L4a,L4a,112.29367212804111
16792,864691135059717787,864691135586228092,18968,10489,10286,0.35261962948530623,L4b,L4a,142.60923504457912
16795,864691135059717787,864691136423020079,8412,10489,10528,-0.10087726792501303,L4b,L4a,99.50703452520325
16796,864691135777736032,864691135988134659,8668,10141,5889,-0.17645347454903146,L4a,L4c,121.05792676235626
16799,864691135719651633,864691135988134659,11872,5804,5889,-0.15559545677931372,L4c,L4c,107.85208240919596
16800,864691135495472528,864691135988134659,13636,7583,5889,0.19169457997444264,L4b,L4c,81.27521915073507
16801,864691135777736032,864691135349531607,16560,10141,9750,0.25307301222748657,L4a,L4a,55.79116775978074
16802,864691135361192007,864691135349531607,11796,10136,9750,0.21655679517104182,L4a,L4a,88.67480941056479
16806,864691135777736032,864691135866373398,11668,10141,11816,-0.013092528396722545,L4a,L3b,184.63344061139094
16809,864691135014167446,864691135866373398,14816,10481,11816,0.24084898378411454,L4b,L3b,213.58842590365245
16810,864691135213650232,864691135866373398,9444,4054,11816,0.017402209543761114,L2a,L3b,162.2678074788713
16816,864691135014167446,864691135976619587,12200,10481,3584,-0.06458192070807112,L4b,L3b,116.66085547431932
16817,864691135725305515,864691135976619587,15300,247,3584,0.016601100806297835,L3b,L3b,160.1545623452545
16821,864691135429763120,864691134965653279,20392,88,5445,0.27196676452429674,L3b,L4a,681.1990231349425
16823,864691136023889209,864691136056874712,21676,10490,1877,0.24191008259110414,L4a,L6CT,257.1300264379873
16833,864691136362684386,864691135684783799,20924,10565,4770,0.03991081531896445,L4a,L4c,93.75574051758115
16835,864691135213650232,864691135684783799,18104,4054,4770,0.18560793135276363,L2a,L4c,276.9362338734316
16836,864691135489420346,864691135684783799,16452,765,4770,0.11692553600183957,L4c,L4c,134.72797909862675
16837,864691136362684386,864691135864795006,19136,10565,3770,0.13292467442257944,L4a,L5a,100.39287974752
16838,864691136953057759,864691135864795006,11392,12006,3770,0.3451365707549519,L3b,L5a,207.17658122480924
16842,864691136023889209,864691134941133667,15112,10490,716,0.5193959042917459,L4a,L4b,57.3076514263148
16845,864691135754777037,864691134941133667,15312,6423,716,0.43983799188300204,L4a,L4b,134.21323404195283
16848,864691135749133097,864691135582322797,23832,11478,3068,0.05648579866868448,L3a,L2b,185.20172439801968
16849,864691136362684386,864691134965400863,10568,10565,785,0.002211213925600279,L4a,L4a,102.46405028106194
16850,864691136362684386,864691135926611982,16088,10565,6593,0.37049919620150495,L4a,L4a,170.91698476160875
16853,864691135386581077,864691135777840992,12936,625,195,0.12657984426582145,L4a,L3c,173.1875226914457
16861,864691136595685282,864691135441575752,21076,231,7481,-0.06649027168360803,L3b,L4a,152.1300361664323
16863,864691135591350283,864691135441575752,22384,9200,7481,0.04223296859093828,L4c,L4a,88.98981406880229
16864,864691135213650232,864691135441575752,8688,4054,7481,-0.1039144058098533,L2a,L4a,224.011108438845
16869,864691136023889209,864691135545555752,28260,10490,11069,0.10517158048993516,L4a,L3b,260.1840029517572
16873,864691136595685282,864691136275208205,32472,231,211,-0.08318439661642665,L3b,L3b,164.30474417983183
16874,864691135517063379,864691136275208205,8828,3409,211,0.21589532713123058,L4a,L3b,158.77346377779884
16876,864691136595685282,864691135454853738,15524,231,3003,0.3155953515111525,L3b,L3a,205.17938375967503
16878,864691136023889209,864691135374011080,17028,10490,3064,-0.019988149252599417,L4a,L2a,262.273454363952
16880,864691136023889209,864691135889383561,12376,10490,1648,0.10037080483667928,L4a,L5a,219.8831055265501
16886,864691136334904499,864691135889383561,13504,1507,1648,0.52678945991768,L3c,L5a,163.40040107661912
16892,864691135361192007,864691135502601282,10072,10136,5817,-0.22833071795748588,L4a,L4c,153.168106340713
16893,864691135014211734,864691135502601282,20552,4888,5817,-0.017574406868418012,L4c,L4c,68.25224931092006
16896,864691135759685966,864691135502601282,11364,2759,5817,-0.08502554678097994,L5a,L4c,100.86788349122823
16901,864691135441756744,864691137198176833,13580,10228,2874,0.4105922430859339,L4a,L6CT,270.6115338266275
16903,864691136175901190,864691137198176833,11012,9508,2874,-0.034277552526273875,L6a,L6CT,128.65024038842674
16907,864691136812081779,864691135609594119,8184,7111,4713,0.15417132445292553,L3b,L5a,222.34006228298122
16909,864691136023889209,864691135772477179,19336,10490,2888,0.2563865486494793,L4a,L6CT,242.60420969142314
16910,864691135469422674,864691135772477179,19120,6391,2888,0.3184065759287229,L3c,L6CT,362.5353569736337
16915,864691136023889209,864691135865880796,22696,10490,4962,0.06037611111361451,L4a,L5ET,653.2612045789954
16916,864691135926952148,864691135865880796,12064,224,4962,0.3239265611542874,L3c,L5ET,616.111273482315
16920,864691136210333628,864691136032839611,8880,6424,5959,0.13138684567580663,L3c,L5a,258.05602566884573
16922,864691135753932237,864691135810264268,9668,4563,4456,0.09972066941137146,L4a,L3c,103.86577060803043
16928,864691136023889209,864691136175772934,32332,10490,9073,0.23434205727109414,L4a,L4c,716.4021085396106
16929,864691135593659947,864691136175772934,19056,8363,9073,-0.09079545416180922,L5a,L4c,299.48690255168077
16932,864691136066631832,864691136966948302,19252,4275,1232,-0.08008664769453698,L3c,L4b,55.90293072818266
16934,864691136023889209,864691135724393131,26344,10490,1779,-0.01379900457934309,L4a,L5ET,742.7042380490366
16936,864691135518453642,864691135724393131,15248,394,1779,0.056263044613004784,L3c,L5ET,213.15614483284318
16937,864691135782544435,864691135724393131,18528,7735,1779,0.010202483647803283,L5ET,L5ET,163.308473950374
16938,864691135848095070,864691135724393131,10540,11587,1779,0.14277250482357454,L3c,L5ET,237.17376354057382
16939,864691136176281606,864691135724393131,12656,6863,1779,-0.013176634319528141,L5a,L5ET,87.59415505614514
16942,864691136309871706,864691135926143246,13036,2232,4698,0.05004639545842325,L2a,L5ET,242.2872515342068
16943,864691135059143323,864691135926143246,10768,4957,4698,-0.05269871086651408,L5ET,L5ET,230.43177017069493
16945,864691136023889209,864691135785284036,25092,10490,10214,0.1979089562790672,L4a,L4b,773.1260821366719
16946,864691135593659947,864691135785284036,25444,8363,10214,-0.047046783200294,L5a,L4b,286.77687036440017
16947,864691136023889209,864691135385310549,23796,10490,2249,0.18961667152746825,L4a,L3c,787.8706086661692
16948,864691135855890478,864691135385310549,17144,1175,2249,0.10345237736909921,L2a,L3c,905.5738794819559
16949,864691135609594119,864691135385310549,14276,4713,2249,-0.24468477134690264,L5a,L3c,247.3698709544071
16951,864691135462420637,864691135385310549,9392,512,2249,0.2951712959117135,L4a,L3c,188.41721806671495
16952,864691135593659947,864691135385310549,24084,8363,2249,-0.04800777783655046,L5a,L3c,402.5925900957443
16954,864691135609594119,864691135737944452,10324,4713,4235,0.3758825058362849,L5a,L2b,326.6525971609593
16956,864691136990522517,864691135387610241,22768,8726,4690,-0.06823528000685407,L3c,L5ET,520.4931657726161
16957,864691135517531786,864691135387610241,26012,8175,4690,0.12226942856474589,L3c,L5ET,176.9009060462948
16958,864691135915343462,864691135387610241,11316,509,4690,0.18049212764736278,L4a,L5ET,80.29373634350318
16966,864691135867704342,864691135616449129,16248,11113,6601,0.09882767513879137,L3a,L3c,122.66520002021763
16968,864691135491205735,864691136176281606,17104,4507,6863,0.17163986519163318,L3c,L5a,107.28941465028129
16970,864691136023889209,864691135867386390,34764,10490,28,-0.05741577993771181,L4a,L2a,243.31214480169297
16971,864691135700475426,864691135867386390,9004,4231,28,0.2261204971128952,L2b,L2a,161.77576579945463
16972,864691136023889209,864691136419760279,33972,10490,5233,0.0580499578713389,L4a,L2a,225.48848548872735
16974,864691136100511093,864691136419760279,9540,6148,5233,0.1501793830070474,L2a,L2a,205.76418285017436
16979,864691136602949841,864691135270710181,10328,5812,672,-0.12637743649506694,L4a,L4a,126.97264914933452
16981,864691135491204327,864691135270710181,16384,4266,672,0.010053722006540524,L3b,L4a,770.7138209011177
16984,864691136066733720,864691135568632300,13088,25,3842,-0.09177012218483448,L2a,L5b,759.7196769756592
16985,864691135782544435,864691135568632300,36316,7735,3842,0.4203198998419368,L5ET,L5b,86.10768922692095
16986,864691136023889209,864691135777192800,17440,10490,1573,0.16089127658565217,L4a,L5ET,674.7969837988311
16987,864691135975539779,864691135777192800,10208,7986,1573,0.22486318504173258,L3b,L5ET,259.4928302670423
16989,864691135782544435,864691135777192800,8184,7735,1573,0.04885174904270093,L5ET,L5ET,216.95536750216615
16991,864691135782544435,864691136057159896,8364,7735,2615,0.03286286558325798,L5ET,L5a,92.53842445168384
16992,864691136023889209,864691135995443370,9148,10490,1714,-0.03468176245087548,L4a,L5a,577.0060539023831
16993,864691137019596142,864691135995443370,10396,698,1714,-0.028389084293111363,L4a,L5a,400.3652323766387
16994,864691135782544435,864691135995443370,8532,7735,1714,0.4259241049199288,L5ET,L5a,106.59487267218819
16996,864691136023889209,864691135989314048,18736,10490,876,0.5443145410699821,L4a,L5b,207.56517025743992
16997,864691136602949841,864691135989314048,8776,5812,876,0.5218544079330643,L4a,L5b,181.7099114082664
17001,864691135856895534,864691135509643017,13432,6567,8737,0.11909209437608052,L3b,L3c,221.2300485919578
17007,864691136023889209,864691135564558103,8672,10490,56,-0.011089633630940818,L4a,L2a,239.86040113365942
17012,864691136023889209,864691135338854118,30108,10490,1045,-0.11102889942794157,L4a,L3c,298.27245145336497
17016,864691136023889209,864691135889334153,25752,10490,3423,-0.09337012149565346,L4a,L4a,168.0753354897738
17018,864691136023889209,864691135488719674,10448,10490,3880,0.035531296219825134,L4a,L6CT,280.55502396499685
17024,864691136023889209,864691136227916625,26288,10490,5975,-0.08070885270360349,L4a,L4a,247.41474219617547
17025,864691136023889209,864691135926863118,18424,10490,11277,-0.21312094447906665,L4a,L3a,347.0638569024438
17031,864691136023889209,864691135526695771,13912,10490,7576,0.1936283049797146,L4a,L4a,236.3410516012824
17033,864691136023889209,864691136227926097,26864,10490,7390,0.108004257569935,L4a,L4b,761.1731296150698
17035,864691136023889209,864691135754898125,11548,10490,10353,0.03785582396950419,L4a,L4a,701.2892204732651
17039,864691136023889209,864691135395204853,20116,10490,9438,0.25717834527105277,L4a,L5b,541.8806273267203
17045,864691136023889209,864691135582840429,18168,10490,2913,0.36641739457546396,L4a,L6a,256.3834727902717
17046,864691136451224831,864691135582840429,15192,84,2913,0.38254294420073887,L3c,L6a,763.6791042944674
17053,864691136023889209,864691135565154135,8996,10490,1470,0.28956368507220204,L4a,L3c,738.3501915161938
17059,864691135517063379,864691135123100199,12192,3409,11867,-0.06806530440399487,L4a,L3a,158.69546604739537
17060,864691135884521840,864691135123100199,17076,10931,11867,0.027518107323147533,L3a,L3a,145.9558414315782
17062,864691135516981203,864691136273831870,14800,11274,7486,0.14962093115177094,L3b,L4a,234.15971643303644
17064,864691135516981203,864691135304051111,18172,11274,6616,0.07605484410783497,L3b,L4a,164.21423821337785
17067,864691135516981203,864691135762615094,12756,11274,190,0.15054204310139183,L3b,L3c,205.568544364161
17070,864691135884521840,864691135701619835,10064,10931,5148,0.14469910166881242,L3a,L2a,123.3103464272159
17074,864691135135756569,864691135478727366,36084,2406,3144,-0.0829940645274264,L3c,L2a,235.2663341831976
17079,864691135135756569,864691135938320693,27972,2406,2142,0.2519350582678012,L3c,L2a,174.67772840290777
17082,864691135213650232,864691135938320693,16188,4054,2142,0.05971425352748627,L2a,L2a,138.1339009512148
17085,864691136041818198,864691135938320693,26388,10882,2142,0.26197579985532604,L2a,L2a,109.85121370289909
17087,864691135488888378,864691135938320693,15848,3038,2142,0.09227297150208509,L2b,L2a,138.7206258348052
17089,864691136287598787,864691135211128512,10952,2501,4444,-0.033812585652616335,L3c,L3c,113.34846405664264
17092,864691135135756569,864691136990969493,33032,2406,2482,0.3547475038528526,L3c,L4a,210.83650917239166
17096,864691135014167446,864691136389484663,14384,10481,8602,0.23601350819648895,L4b,L3b,191.3132417790259
17098,864691136903144370,864691136389484663,9336,1891,8602,0.1736743278536588,L6a,L3b,455.69632133691834
17099,864691135749133097,864691136389484663,9732,11478,8602,0.09666995547310732,L3a,L3b,206.57484454792652
17101,864691135856845358,864691135866373142,18292,8718,2499,0.09797978215634988,L3b,L4a,159.1812981979982
17104,864691135135756569,864691135156842340,15060,2406,4127,0.2654621830796462,L3c,L2b,180.03121667088743
17108,864691135135756569,864691135208588665,16288,2406,1202,0.03394492729272509,L3c,L3c,211.97381287319433
17110,864691135501703746,864691135208588665,16272,7957,1202,-0.09215923649320143,L3c,L3c,535.0888748609898
17115,864691135135756569,864691137020526190,13056,2406,6392,-0.020823082477901718,L3c,L4a,152.47109333903256
17119,864691135856895534,864691135066231108,9504,6567,8593,-0.02719373550132216,L3b,L3c,157.58413747582588
17122,864691135874156430,864691135066231108,16292,7237,8593,-0.07016503838717629,L3b,L3c,95.17407378062576
17123,864691135407816393,864691135066231108,14172,11591,8593,-0.052966374778629706,L3a,L3c,156.64559581424555
17125,864691135279377569,864691135066231108,42880,7562,8593,0.06816740919835117,L4a,L3c,151.26271122785025
17127,864691135926952148,864691136602552529,10416,224,11285,-0.16069705259872571,L3c,L3a,208.96803062669656
17133,864691135856895534,864691135946652708,8804,6567,5582,-0.1379459797264214,L3b,L4a,29.08896918077365
17135,864691135856895534,864691135719395377,12064,6567,8605,0.06902776976230351,L3b,L3c,192.65574570201633
17136,864691135856895534,864691136275141645,23216,6567,229,0.07777519324900471,L3b,L4a,157.24212931654162
17138,864691135777064877,864691135684426994,15456,5427,4024,0.03234410129533811,L4a,L2b,197.95378531364335
17140,864691134965653279,864691136176032262,21408,5445,3004,-0.07779939221243566,L4a,L3a,262.1280039064884
17142,864691135565275479,864691136926231370,8356,1146,7468,0.186763584420081,L2a,L4a,284.34681426736614
17143,864691135156708964,864691136926231370,15504,9741,7468,0.17064368701999527,L4b,L4a,239.20367528949055
17144,864691135013978774,864691136926231370,20220,11791,7468,-0.004563316408188207,L3a,L4a,248.9537769145108
17147,864691135397503777,864691136662662366,18984,5154,4234,-0.05961348449275834,L2a,L3a,180.403878982687
17148,864691135609594119,864691136662662366,11848,4713,4234,-0.005226646853490181,L5a,L3a,396.1855038640359
17157,864691136085404268,864691135692784063,16616,4430,11780,-0.00836940301162854,L4a,L3a,145.92582532231913
17159,864691135857302830,864691135778067389,15072,1360,1916,0.032966118787033476,L4b,L6a,314.4847275147078
17160,864691135565275479,864691135700146978,20436,1146,11450,-0.014501202239641275,L2a,L3a,207.55535735798293
17165,864691135716190490,864691135848429662,8404,8051,10743,0.19762657211511192,L3b,L2a,336.448636484085
17168,864691136521831825,864691135304092071,21056,1576,11436,-0.09855608029453825,L5b,L3a,433.2814807212512
17169,864691135113792921,864691135304092071,16708,286,11436,0.04372363519819268,L3b,L3a,385.20333996475165
17176,864691136371775624,864691137197919553,10116,11627,2191,0.17812423396231913,L3b,L2a,244.0821689841354
17179,864691135334986985,864691136040516350,20644,2084,1662,-0.011091524199554779,L3a,L5a,341.5053389216632
17180,864691135940847270,864691136040516350,13844,8212,1662,-0.03975068271828232,L3c,L5a,497.00230553992407
17181,864691135609687047,864691136040516350,10004,3723,1662,0.13100567332752666,L4c,L5a,152.97856477297728
17184,864691136041780566,864691135545279528,16224,11104,5170,0.08367546378943107,L2b,L2b,90.05507861303549
17187,864691135334986985,864691135545429800,13996,2084,2398,-0.03945223694927987,L3a,L3b,148.61677687259942
17188,864691135697156762,864691135545429800,14256,11570,2398,0.05453192253515329,L3a,L3b,153.20061096483914
17189,864691136953057759,864691135545429800,10208,12006,2398,0.04774435549831768,L3b,L3b,109.03056305458568
17194,864691135279377569,864691136423223087,18144,7562,4220,0.05165606904194643,L4a,L2b,237.97059757877662
17196,864691136084812140,864691135118306525,13456,5429,7326,0.11029168650533978,L3c,L3a,150.02590091047614
17197,864691135334986985,864691136389616912,15272,2084,8923,0.06571487537831583,L3a,L3c,167.89446304151897
17200,864691135014211734,864691135731346105,11520,4888,4432,0.38976063707938835,L4c,L3a,142.64735034342553
17205,864691135387675521,864691135383207386,15004,2079,4037,0.22560650842708835,L2a,L2a,178.49161773035726
17208,864691136488048914,864691135293993484,10028,4161,11507,-0.1284159382743276,L3a,L3a,117.96352846536936
17218,864691135754259661,864691136194985036,12096,12008,667,-0.07897494173508234,L3c,L4a,160.23136252307154
17221,864691135754259661,864691135135658777,14572,12008,10261,0.062237260278292385,L3c,L4b,203.00853735742248
17222,864691135272867601,864691136974474012,20344,8575,2223,0.008909414774900159,L3a,L2a,172.03001189327398
17223,864691135397503777,864691136974474012,15760,5154,2223,0.18546280816498628,L2a,L2a,154.993931648952
17227,864691135272867601,864691136123754790,9608,8575,11686,0.2211644330238993,L3a,L3a,151.92610919785974
17228,864691135272867601,864691136329684202,13384,8575,441,-0.04830545236659671,L3a,L3b,230.4865370818868
17230,864691136484049708,864691135851644103,9092,3527,6471,0.014667267500848517,L4a,L3c,142.39874965743206
17234,864691136175901190,864691135865472988,13044,9508,6760,-0.2582426802402356,L6a,L4c,201.44096218991803
17235,864691135491208679,864691136488113170,11012,1078,10804,0.16544417762853683,L3a,L3a,19.471061604339873
17237,864691136488048914,864691136488113170,22144,4161,10804,0.023137851430007107,L3a,L3a,50.10048398967826
17238,864691135349437655,864691136488113170,16948,11117,10804,0.04455067482818391,L3a,L3a,45.57394413477951
17243,864691135256861871,864691135475613760,20764,1677,4461,0.1030653683825849,L6a,L3c,219.62230866649227
17245,864691135976710979,864691135059266203,43780,6233,70,0.2566367485754944,L2b,L2a,155.0134072136988
17246,864691135946651940,864691135059266203,24908,1804,70,0.17881797821540613,L5ET,L2a,342.52106878263714
17248,864691135397503777,864691135469289042,15580,5154,2219,-0.04844971015940919,L2a,L2b,107.84857532670512
17249,864691136912172017,864691135469289042,10552,4763,2219,-0.07494269919937313,L4c,L2b,237.54229171244435
17257,864691136117180068,864691135807716893,27320,10796,8196,0.03461726431584865,L3a,L3c,121.97269858456035
17262,864691135565696599,864691135342055857,45592,223,8024,0.18326037630518374,L3b,L3a,113.73534810251385
17263,864691135182405378,864691135342055857,8060,7241,8024,0.030046555035309005,L3c,L3a,97.44443471024913
17264,864691135874611854,864691135342055857,12736,8772,8024,0.2147476749129283,L3b,L3a,156.68551759495836
17265,864691135916172390,864691135342055857,15168,9729,8024,-0.1812705170063192,L4a,L3a,203.36801007041393
17267,864691136052035059,864691135342055857,9348,771,8024,-0.015655900354590305,L4b,L3a,248.4276514078093
17268,864691135726649663,864691135342055857,17452,6848,8024,0.19518455932950157,L4c,L3a,257.4845486626334
17270,864691135491711975,864691135429888304,12812,440,5146,0.2054802397520097,L3b,L2a,147.9225821299777
17272,864691135501703746,864691135429888304,12040,7957,5146,-0.011500284243213877,L3c,L2a,633.9014943285747
17273,864691135361192007,864691135395059701,18068,10136,1445,0.19599381777707908,L4a,L4a,119.8464596389897
17275,864691135753932237,864691135395059701,9052,4563,1445,0.12831795062078116,L4a,L4a,122.77854796339629
17276,864691135208943225,864691135395059701,12404,10140,1445,0.1829570648671467,L4b,L4a,81.52462244009473
17281,864691134941133667,864691135383491034,24916,716,8608,-0.050122510784110175,L4b,L3c,204.73838135532867
17282,864691135213651768,864691135383491034,34828,7272,8608,0.18680012483869907,L3b,L3c,74.32624688493291
17283,864691136378815445,864691135383491034,15412,1389,8608,-0.07881529369170934,L4a,L3c,239.0075485335138
17284,864691136903144370,864691135383491034,15796,1891,8608,0.06069759045811877,L6a,L3c,415.85861728236426
17286,864691135609594119,864691135383491034,12572,4713,8608,-0.007614358580573039,L5a,L3c,636.4846946030989
17287,864691136210333628,864691135383491034,10268,6424,8608,0.17229179906387862,L3c,L3c,85.10964786673716
17288,864691135361192007,864691136724645629,8664,10136,2148,-0.2305095116692703,L4a,L3a,172.73000137787304
17289,864691136371796872,864691136724645629,37864,6412,2148,-0.05272883159163845,L3b,L3a,169.01207095352692
17291,864691135926952148,864691136724645629,14688,224,2148,-0.21384648168800663,L3c,L3a,136.3886559505592
17292,864691135572379429,864691136724645629,9020,11127,2148,0.12601912580589889,L2a,L3a,77.69907242689587
17298,864691135857302830,864691135569505414,13640,1360,2880,-0.09708272029516751,L4b,L6a,273.5142415304914
17301,864691135926979796,864691135492363103,13588,5590,11804,0.16370673965161966,L3c,L3b,136.39104627503968
17302,864691136371775624,864691135492363103,13484,11627,11804,0.12294603267767913,L3b,L3b,79.00981164387122
17303,864691135572379429,864691135492363103,14588,11127,11804,0.1335712205627372,L2a,L3b,129.01144383348327
17305,864691135731346105,864691135492363103,32004,4432,11804,0.04967852993761857,L3a,L3b,159.8357300730973
17306,864691135361192007,864691135516660691,18728,10136,7023,-0.11799299335145386,L4a,L6CT,231.49375953575932
17307,864691136176328710,864691135516660691,8720,804,7023,-0.06325570049394694,L4b,L6CT,198.46355691662882
17309,864691135753932237,864691135100430112,27228,4563,3828,0.03928668969457039,L4a,L5a,337.6006676770649
17310,864691136602949841,864691135100430112,25244,5812,3828,-0.17378277174789517,L4a,L5a,219.10645726678163
17311,864691135361192007,864691136032882363,13660,10136,10177,-0.1541344250156849,L4a,L4b,80.78757647064299
17314,864691135856845358,864691136032882363,14904,8718,10177,0.0722497966816442,L3b,L4b,144.6167777818328
17319,864691135059722139,864691135741004651,9320,679,5476,0.08140268708993237,L4b,L3c,168.59200227768818
17320,864691135867704342,864691135741004651,15400,11113,5476,0.00952409209128063,L3a,L3c,176.56227003524847
17328,864691136009055404,864691135386355585,36332,5428,4074,0.1486540499563441,L3c,L2a,218.87370297959515
17329,864691135349437655,864691135386355585,9776,11117,4074,-0.060362638531592835,L3a,L2a,162.39215449029552
17340,864691135361192007,864691135926367246,22004,10136,7763,0.1050590190401083,L4a,L5b,196.46041335597357
17341,864691135361192007,864691135570229382,14276,10136,3361,-0.05125893997605859,L4a,L3c,160.82942954571473
17350,864691136119541016,864691135859616360,9952,1460,11089,-0.056863873245250635,L4a,L3a,169.23758485631967
17352,864691135349437655,864691135859616360,8860,11117,11089,-0.09618609005467355,L3a,L3a,120.74904355728867
17354,864691136119541016,864691135987424259,31668,1460,1074,0.12594477890597663,L4a,L2a,194.77844644621234
17355,864691135565696599,864691135987424259,13496,223,1074,0.1616794428274169,L3b,L2a,142.67001120067243
17365,864691135749133097,864691136227760977,30840,11478,5190,0.0859286449736809,L3a,L2b,191.77128310568295
17366,864691135396980769,864691135645617135,28512,429,7216,-0.00518133368574886,L3b,L3a,142.76037545481591
17368,864691135910761897,864691135759681102,13736,7249,452,0.2522386756571566,L3c,L3c,159.8836170719189
17370,864691136521831825,864691135759681102,12588,1576,452,0.05941589407341961,L5b,L3c,735.8803190084649
17371,864691135838392723,864691135759681102,33428,4422,452,-0.03584112831229392,L4a,L3c,174.666860966813
17372,864691135938349828,864691135759681102,9668,5160,452,0.3683435527472921,L2a,L3c,152.1605425857834
17374,864691135910761897,864691135655126722,20872,7249,8924,0.4509822350712548,L3c,L3c,150.3989727624494
17375,864691135591350283,864691135655126722,30728,9200,8924,0.11525316631200133,L4c,L3c,216.0857619372456
17378,864691136106122969,864691135655126722,29184,8895,8924,0.1819574300246015,L3c,L3c,213.9245504377654
17385,864691135565696599,864691135946921764,22592,223,10335,0.07490775589868066,L3b,L4a,140.81993154379816
17388,864691136362747874,864691136009202092,17152,1352,1651,0.000606479713998748,L4a,L5a,171.60784690683582
17389,864691136052035059,864691136009202092,12708,771,1651,-0.11687527516827641,L4b,L5a,170.1789486393661
17390,864691135942378612,864691136009202092,20792,621,1651,-0.1011634058761163,L4c,L5a,119.40984937600413
17394,864691135988227075,864691135777891517,12180,7527,6789,0.29895634260530796,L4a,L4c,89.14108511791851
17397,864691135565696599,864691135874403726,11864,223,11922,0.11386930512842995,L3b,L3b,163.09594663264926
17399,864691135565696599,864691135725425067,16984,223,3053,0.2037828571142539,L3b,L3a,187.10532443519608
17401,864691136100511093,864691135975314799,16608,6148,2170,0.1633031072478376,L2a,L2a,199.69111828020786
17406,864691136371796872,864691135293853452,14340,6412,11823,0.3479979154709667,L3b,L3a,222.19007430576198
17410,864691136089735479,864691135304112039,14780,11836,8561,0.006507860549408378,L3c,L3c,93.00273716402116
