,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post
3963,864691135726100543,864691135777609405,2136,4787,4521,0.18402857026942968,L5a,L3b
3964,864691135684358583,864691135777609405,4016,8632,4521,0.1179099366586264,L3b,L3b
3965,864691135726100543,864691135856805422,23748,4787,4397,-0.04708304758994201,L5a,L3c
3966,864691135387675521,864691135856805422,3472,2079,4397,0.09534174469109691,L2a,L3c
3967,864691135988227075,864691135856805422,3664,7527,4397,-0.10907203596697523,L4a,L3c
3968,864691135685289655,864691135856805422,33372,10631,4397,-0.07394236376084061,L4a,L3c
3969,864691135926952148,864691135856805422,11472,224,4397,-0.17587597324775545,L3c,L3c
3970,864691135565147159,864691135856805422,2120,1740,4397,0.04819372874872471,L5a,L3c
3971,864691135726100543,864691135323893404,3000,4787,4083,0.23751331972428896,L5a,L2b
3972,864691136521831825,864691135323893404,15456,1576,4083,0.06143967911456539,L5b,L2b
3973,864691135726100543,864691135342037957,11188,4787,3207,-0.19548910694383528,L5a,L3a
3974,864691136228145489,864691135342037957,8520,11827,3207,-0.01953256648768705,L3a,L3a
3975,864691135697111962,864691135342037957,2644,1199,3207,0.3052618092820169,L3a,L3a
3976,864691135135756569,864691135342037957,1080,2406,3207,0.24310949506421276,L3c,L3a
3977,864691135988078595,864691135342037957,7388,7336,3207,0.036265659711020894,L3a,L3a
3978,864691135349437655,864691135342037957,8288,11117,3207,0.01181056666756655,L3a,L3a
3979,864691135726100543,864691135441753928,3496,4787,230,-0.19752158651303003,L5a,L3c
3980,864691135338381030,864691135441753928,1724,7267,230,0.13529197814831204,L3b,L3c
3981,864691135838305171,864691135441753928,9008,11261,230,0.3173107305469824,L3b,L3c
3982,864691135916149862,864691135441753928,1472,235,230,0.09643830873614047,L3c,L3c
3983,864691135701034107,864691135441753928,32340,410,230,0.09516650415198308,L3c,L3c
3984,864691135856895534,864691135441753928,3864,6567,230,0.2112441701230277,L3b,L3c
3985,864691135889087881,864691135441753928,660,6422,230,0.3262155078202948,L3c,L3c
3986,864691135857302830,864691135441753928,3708,1360,230,0.25551590626865583,L4b,L3c
3987,864691135726100543,864691135926569486,2700,4787,10310,-0.16111310774117538,L5a,L4a
3988,864691136903144370,864691135926569486,9804,1891,10310,-0.06798749966354715,L6a,L4a
3989,864691135726100543,864691135851519431,9368,4787,1494,-0.08135385826221674,L5a,L4a
3990,864691136023889209,864691135851519431,10396,10490,1494,-0.0684384280290595,L4a,L4a
3991,864691135726100543,864691136379950549,2108,4787,9798,0.09979040451727766,L5a,L4a
3992,864691135473146162,864691136379950549,3476,4438,9798,-0.07317091299098948,L4a,L4a
3993,864691136009620908,864691136379950549,16884,4431,9798,-0.27771462676097924,L3c,L4a
3994,864691135441756744,864691136379950549,2052,10228,9798,-0.09913040133211883,L4a,L4a
3995,864691135726100543,864691136066065816,3596,4787,9712,-0.1266032007546003,L5a,L4a
3996,864691135759684174,864691136066065816,1900,4786,9712,0.17478818395994145,L4c,L4a
3997,864691135885042032,864691136066065816,4468,2549,9712,-0.060094937294608526,L4a,L4a
3998,864691135726100543,864691135468643212,956,4787,5406,0.35298915464244285,L5a,L3c
3999,864691135726100543,864691135133458080,5448,4787,11204,0.013965825376383835,L5a,L3a
4000,864691135234167385,864691135133458080,47500,3210,11204,0.06690937049926604,L2a,L3a
4001,864691135772313595,864691135133458080,5684,5150,11204,0.13791702973097858,L2b,L3a
4002,864691135213709624,864691135133458080,22884,12064,11204,0.1669151936035203,L3b,L3a
4003,864691135726100543,864691135810357964,2840,4787,4197,-0.004887271696404822,L5a,L2a
4004,864691135954499336,864691135810357964,1476,1119,4197,0.006732117496547296,L3a,L2a
4005,864691134941194851,864691135810357964,15176,8762,4197,0.07517785600883417,L3b,L2a
4006,864691136066697624,864691135810357964,5240,8394,4197,0.25237427568857695,L4b,L2a
4007,864691136009055404,864691135810357964,19852,5428,4197,0.20699626448418124,L3c,L2a
4008,864691135730816441,864691135810357964,20012,7308,4197,0.29474922347654176,L3b,L2a
4009,864691135938349828,864691135810357964,3656,5160,4197,-0.10978552453464542,L2a,L2a
4010,864691134948433660,864691135810357964,11764,6159,4197,0.030232902563718637,L2a,L2a
4011,864691135759685966,864691135810357964,9660,2759,4197,-0.08060633313104984,L5a,L2a
4012,864691135995592874,864691135810357964,11500,4053,4197,0.13366623413154546,L2a,L2a
4013,864691135726100543,864691135133146272,21440,4787,11109,0.0336214119722638,L5a,L3a
4014,864691135726100543,864691136662191838,3776,4787,10055,0.2410653297804257,L5a,L4b
4015,864691135726100543,864691135866558085,3456,4787,2419,-0.10885351501626135,L5a,L4b
4016,864691135726100543,864691135837796755,5272,4787,2647,0.15685066227876285,L5a,L5b
4017,864691136423787567,864691135837796755,5556,5010,2647,0.2580921766340131,L6a,L5b
4018,864691135885042032,864691135837796755,7900,2549,2647,0.21075917107674935,L4a,L5b
4019,864691135233242713,864691135837796755,284,5725,2647,0.06966018086044906,L5ET,L5b
4020,864691135726100543,864691135113733529,16004,4787,548,0.17258355400220984,L5a,L4b
4021,864691135726100543,864691136009072814,2876,4787,5386,-0.2678713943015449,L5a,L3c
4022,864691137019596142,864691136009072814,1696,698,5386,-0.1588160598654363,L4a,L3c
4023,864691135726100543,864691135940271105,25368,4787,4199,0.14784694907849352,L5a,L2a
4024,864691135404231406,864691135940271105,23800,3048,4199,-0.024437322916942953,L2a,L2a
4025,864691135726100543,864691135969786981,608,4787,1712,0.20097543958085057,L5a,L5ET
4026,864691136923990500,864691135969786981,8236,372,1712,-0.19226482824452623,L3c,L5ET
4027,864691135857099310,864691135969786981,12248,5731,1712,0.04025198904096398,L5ET,L5ET
4028,864691135726100543,864691135954932488,6572,4787,10850,0.01628812549427606,L5a,L2b
4029,864691135856895534,864691135954932488,15660,6567,10850,-0.08981769553148505,L3b,L2b
4030,864691136009055404,864691135954932488,2868,5428,10850,-0.09009659164786112,L3c,L2b
4031,864691135386581077,864691135954932488,6068,625,10850,0.04619853139226254,L4a,L2b
4032,864691135726100543,864691135123341351,17868,4787,3041,-0.07815205370624025,L5a,L3a
4033,864691136009055404,864691135123341351,28000,5428,3041,0.046259130921534976,L3c,L3a
4034,864691135561573601,864691135123341351,34152,5263,3041,0.06552247873028172,L2b,L3a
4035,864691135726100543,864691136310764122,7384,4787,2369,-0.17484999493971598,L5a,L4a
4036,864691135473091634,864691136310764122,476,11597,2369,0.17517418903594012,L3b,L4a
4037,864691135726100543,864691136912937713,3672,4787,4070,0.0719821902211331,L5a,L2b
4038,864691134941194851,864691136912937713,3192,8762,4070,-0.08678091696734978,L3b,L2b
4039,864691135495429264,864691136912937713,3660,3139,4070,0.12470829727864312,L2a,L2b
4040,864691135349437655,864691136912937713,3168,11117,4070,0.11132314373559053,L3a,L2b
4041,864691136378815445,864691136912937713,16780,1389,4070,0.06403127846762076,L4a,L2b
4042,864691135014237590,864691136912937713,9244,10180,4070,0.06906151469145709,L4a,L2b
4043,864691135565831447,864691136912937713,16048,7791,4070,0.056112401458441485,L5ET,L2b
4044,864691135726100543,864691136388573968,7084,4787,10423,0.11872186314449666,L5a,L4a
4045,864691135726100543,864691136990871957,1724,4787,3056,-0.012288674531239932,L5a,L3a
4046,864691135473091634,864691136990871957,19776,11597,3056,-0.04314486806236144,L3b,L3a
4047,864691135726100543,864691135210806208,25856,4787,6757,-0.11878020665460536,L5a,L4c
4048,864691135759684174,864691135210806208,5120,4786,6757,0.3469301773165672,L4c,L4c
4049,864691136089735479,864691135210806208,360,11836,6757,-0.015619971013804189,L3c,L4c
4050,864691135726100543,864691135474618944,2516,4787,10781,-0.06008559755595405,L5a,L2b
4051,864691136066697624,864691135474618944,3456,8394,10781,0.32529317275262326,L4b,L2b
4052,864691135133615264,864691135474618944,19552,5607,10781,-0.07234257293431647,L3b,L2b
4053,864691135910761897,864691135474618944,36728,7249,10781,0.16644653484753344,L3c,L2b
4054,864691135749133097,864691135474618944,33556,11478,10781,0.19993494663083738,L3a,L2b
4055,864691135992618689,864691135474618944,14460,388,10781,0.1747893560740212,L3c,L2b
4056,864691135726100543,864691136923501796,21804,4787,7325,0.20128827075319047,L5a,L3a
4057,864691135292991414,864691136923501796,420,4056,7325,0.20812530907559598,L2a,L3a
4058,864691135726100543,864691136274617357,632,4787,5772,-0.04357987840097601,L5a,L4c
4059,864691135441749320,864691136274617357,7028,10239,5772,0.1770264772928412,L4b,L4c
4060,864691136023889209,864691136274617357,2512,10490,5772,-0.1462969166296784,L4a,L4c
4061,864691135304471719,864691136274617357,26108,10480,5772,0.24289050523170042,L4a,L4c
4062,864691135726100543,864691135469338194,33604,4787,1947,0.19310173894408927,L5a,L6b
4063,864691135726100543,864691136371310728,7260,4787,4412,-0.0010516729016689175,L5a,L3c
4064,864691136595685282,864691136371310728,3204,231,4412,0.007961307215501305,L3b,L3c
4065,864691135385910869,864691136371310728,20604,5196,4412,0.008188807648632517,L2a,L3c
4066,864691135726100543,864691135725138859,16364,4787,7329,0.09431701500334226,L5a,L3a
4067,864691135726100543,864691135133186720,3932,4787,179,0.12132161650080912,L5a,L3c
4068,864691135726100543,864691135841748707,23944,4787,7242,0.25271170129942044,L5a,L3b
4069,864691134941133667,864691135841748707,13968,716,7242,0.11789973338592025,L4b,L3b
4070,864691135726100543,864691135408053449,4624,4787,10879,0.1602113203233857,L5a,L2a
4071,864691135726100543,864691135975395439,1144,4787,5271,0.268607761890128,L5a,L2a
4072,864691136310417242,864691135975395439,12304,9470,5271,0.46269591727054943,L5ET,L2a
4073,864691135726100543,864691135355809487,15712,4787,6177,0.0513932976864377,L5a,L2a
4074,864691136521831825,864691135355809487,1804,1576,6177,0.05115045651389917,L5b,L2a
4075,864691135726100543,864691136116812452,8120,4787,11579,0.13118409235509662,L5a,L3a
4076,864691134948433660,864691136116812452,4156,6159,11579,0.060585389082361836,L2a,L3a
4077,864691135726100543,864691136144304948,19544,4787,11095,0.3185365918348184,L5a,L3a
4078,864691136101005173,864691136144304948,27004,3121,11095,0.3793254470079216,L2a,L3a
4079,864691136923990500,864691136144304948,2020,372,11095,-0.0762700592033347,L3c,L3a
4080,864691135473146162,864691136144304948,12356,4438,11095,-0.07855979693537411,L4a,L3a
4081,864691135156674148,864691136144304948,13832,10949,11095,0.07651270090429417,L3a,L3a
4082,864691136674054791,864691136144304948,10792,1343,11095,0.12358088629548541,L4a,L3a
4083,864691135572379429,864691136144304948,16424,11127,11095,0.23063165742100544,L2a,L3a
4084,864691135759685966,864691136144304948,5244,2759,11095,-0.2074562047915545,L5a,L3a
4085,864691135726100543,864691136436836766,4252,4787,8568,-0.03509226788947344,L5a,L3c
4086,864691135133615264,864691136436836766,7128,5607,8568,0.09476803923339637,L3b,L3c
4087,864691135726100543,864691135701412219,9088,4787,10104,-0.09545262236266648,L5a,L4b
4088,864691135565696599,864691135701412219,9020,223,10104,-0.0547060366860355,L3b,L4b
4089,864691135726100543,864691135724717227,964,4787,10790,-0.11939542402671505,L5a,L3a
4090,864691135385894741,864691135724717227,2432,7928,10790,0.3259239468254265,L3b,L3a
4091,864691134941194851,864691135724717227,2464,8762,10790,0.003430217724528729,L3b,L3a
4092,864691135473091634,864691135724717227,3664,11597,10790,0.1806900306142545,L3b,L3a
4093,864691135273295377,864691135724717227,7780,11105,10790,0.19968725452091643,L2a,L3a
4094,864691136595685282,864691135724717227,3888,231,10790,-0.2378539901867108,L3b,L3a
4095,864691136287598787,864691135724717227,16896,2501,10790,-0.11831699147685197,L3c,L3a
4096,864691135407825609,864691135724717227,2920,4421,10790,-0.012950961413329182,L3c,L3a
4097,864691136371364744,864691135724717227,26900,4208,10790,0.07682189932139404,L2b,L3a
4098,864691136330042858,864691135724717227,3480,11222,10790,0.07649165546579792,L3a,L3a
4099,864691135294197260,864691135724717227,492,10797,10790,0.0430695106013683,L2b,L3a
4100,864691135859753832,864691135724717227,11676,6216,10790,0.03608462020801432,L2a,L3a
4101,864691135726100543,864691136194944076,13700,4787,598,0.005101497720503985,L5a,L4c
4102,864691135304471719,864691136194944076,10884,10480,598,-0.0084718177410982,L4a,L4c
4103,864691135726100543,864691134940505187,736,4787,10124,0.19523021019854575,L5a,L4b
4104,864691135919483824,864691134940505187,30856,3472,10124,-0.06369412934795848,L3b,L4b
4105,864691135726100543,864691135495339408,1272,4787,8547,-0.23898874734577744,L5a,L3c
4106,864691135338381030,864691135495339408,2616,7267,8547,0.07772154803149728,L3b,L3c
4107,864691135857146158,864691135495339408,716,1361,8547,0.27163127912263224,L4a,L3c
4108,864691136066664088,864691135495339408,7132,3399,8547,0.027501799853809256,L4a,L3c
4109,864691135749133097,864691135495339408,2400,11478,8547,-0.16994303938542643,L3a,L3c
4110,864691135726100543,864691135133682592,29300,4787,4050,0.08931264467707935,L5a,L2b
4111,864691135954499336,864691135133682592,1940,1119,4050,-0.12395682122038779,L3a,L2b
4112,864691136974787868,864691135133682592,3788,2404,4050,0.10070521601204556,L4a,L2b
4113,864691135726100543,864691136137469821,18508,4787,10770,-0.010153820453844574,L5a,L2a
4114,864691135726100543,864691136673975943,16576,4787,5853,-0.15712331972610669,L5a,L4c
4115,864691135511115984,864691136673975943,3088,11917,5853,-0.2775982057845071,L3c,L4c
4116,864691135489390906,864691136673975943,6724,618,5853,0.1821519773278597,L4a,L4c
4117,864691135885042032,864691136673975943,620,2549,5853,0.16240450964641684,L4a,L4c
4118,864691135156708964,864691136673975943,9008,9741,5853,0.25323353451778907,L4b,L4c
4119,864691135213783424,864691136673975943,22964,3542,5853,0.02019016638428465,L3c,L4c
4120,864691135059722139,864691136673975943,13140,679,5853,0.30630622630418525,L4b,L4c
4121,864691135726100543,864691136008690860,3876,4787,4062,-0.012915029876167945,L5a,L2a
4122,864691135292991414,864691136008690860,14848,4056,4062,0.3656273172833414,L2a,L2a
4123,864691134941194851,864691136008690860,7280,8762,4062,-0.10473985677949925,L3b,L2a
4124,864691135508871945,864691136008690860,4720,1982,4062,-0.11779874666310552,L3a,L2a
4125,864691135334986985,864691136008690860,23864,2084,4062,-0.0033819231659858433,L3a,L2a
4126,864691136488113170,864691136008690860,5284,10804,4062,-0.011552879178849215,L3a,L2a
4127,864691135726100543,864691135013512694,7528,4787,7607,0.011552744651049279,L5a,L4c
4128,864691135113733529,864691135013512694,912,548,7607,0.12113980351125989,L4b,L4c
4129,864691135726100543,864691135495089808,8644,4787,2131,-0.18131040573632157,L5a,L2b
4130,864691135100604448,864691135495089808,1656,11258,2131,0.3670556608606775,L3a,L2b
4131,864691135473091634,864691135495089808,17464,11597,2131,0.12549809801980047,L3b,L2b
4132,864691135726100543,864691135367671545,2488,4787,9641,0.02500969313141878,L5a,L4a
4133,864691135726100543,864691136595030690,6676,4787,7482,-0.041089533712754575,L5a,L4a
4134,864691135976202563,864691136595030690,1688,5567,7482,0.12075990094235968,L3c,L4a
4135,864691135014167446,864691136595030690,3228,10481,7482,0.04333666599615105,L4b,L4a
4136,864691135279409057,864691136595030690,10844,619,7482,0.12163660323151951,L4a,L4a
4137,864691135726100543,864691136274250765,1160,4787,63,0.1677943068454177,L5a,L2a
4138,864691135508871945,864691136274250765,10924,1982,63,0.029505136062385372,L3a,L2a
4139,864691136032840123,864691136274250765,40884,11114,63,0.535173368526748,L2a,L2a
4140,864691135726100543,864691135655061954,5412,4787,1151,-0.09558607047840562,L5a,L2a
4141,864691136602976721,864691135655061954,4928,6779,1151,0.24312252343772872,L4c,L2a
4142,864691135473091634,864691135655061954,9908,11597,1151,0.026191333127441742,L3b,L2a
4143,864691135407816393,864691135655061954,4072,11591,1151,-0.009820132047179648,L3a,L2a
4144,864691135349437655,864691135655061954,1824,11117,1151,-0.004287201287747038,L3a,L2a
4145,864691135726100543,864691135715713562,8388,4787,7833,-0.14820835235818888,L5a,L5b
4146,864691135349546455,864691135715713562,14120,821,7833,0.30475978007467264,L4a,L5b
4147,864691135988227075,864691135715713562,2608,7527,7833,0.24973553662619885,L4a,L5b
4148,864691135926952148,864691135715713562,25732,224,7833,0.29875471555087524,L3c,L5b
4149,864691135726100543,864691137198065985,260,4787,8426,0.2084024046624623,L5a,L5b
4150,864691135755884754,864691136419528855,4172,5503,1733,0.04993072448838451,L3b,L5ET
4151,864691135387710593,864691136419528855,22012,2389,1733,0.17617337743627742,L3c,L5ET
4152,864691135874675854,864691136419528855,3276,1475,1733,0.11212447485376298,L4a,L5ET
4153,864691135473146162,864691136419528855,19572,4438,1733,0.14963520622499513,L4a,L5ET
4154,864691135614771147,864691136419528855,8132,4673,1733,0.16338691415876813,L3c,L5ET
4155,864691135910761897,864691136419528855,1552,7249,1733,0.2236791211494316,L3c,L5ET
4156,864691135885042032,864691136419528855,15336,2549,1733,0.18382191678696724,L4a,L5ET
4157,864691136990522517,864691136419528855,1016,8726,1733,0.1107885761358913,L3c,L5ET
4158,864691135916172390,864691136419528855,26016,9729,1733,0.08662506131109589,L4a,L5ET
4159,864691136100511093,864691136419528855,35904,6148,1733,-0.007287762281249174,L2a,L5ET
4160,864691135988227075,864691136419528855,27068,7527,1733,-0.07464910601845623,L4a,L5ET
4161,864691137054388086,864691136419528855,3220,2710,1733,-0.03504164029164706,L5a,L5ET
4162,864691135645645039,864691136419528855,8652,24,1733,0.17409480528434962,L2a,L5ET
4163,864691135857302830,864691136419528855,19720,1360,1733,0.11450152196735475,L4b,L5ET
4164,864691136974727708,864691136419528855,13624,638,1733,0.02623319692628327,L4a,L5ET
4165,864691135386015061,864691136419528855,1692,4785,1733,0.07104520040084017,L5a,L5ET
4166,864691135782992179,864691136419528855,6908,11798,1733,-0.026841817840447247,L3b,L5ET
4167,864691135441756744,864691136419528855,2768,10228,1733,0.08775003768410558,L4a,L5ET
4168,864691135491167207,864691136419528855,18580,7980,1733,0.12069434371273689,L3c,L5ET
4169,864691135014237590,864691136419528855,4520,10180,1733,-0.11569662827904588,L4a,L5ET
4170,864691135759685966,864691136419528855,23496,2759,1733,0.22933249463378919,L5a,L5ET
4171,864691136309871706,864691136419528855,3504,2232,1733,0.14483180262781772,L2a,L5ET
4172,864691135755884754,864691135777730656,20960,5503,12025,0.0476055379639456,L3b,L3a
4173,864691135594514987,864691135777730656,4944,7506,12025,0.17716551164810485,L4b,L3a
4174,864691135737395076,864691135777730656,6336,3194,12025,0.17176492541248137,L2b,L3a
4175,864691136595685282,864691135777730656,5752,231,12025,-0.04856287007751708,L3b,L3a
4176,864691135135756569,864691135777730656,3688,2406,12025,0.05557823245399108,L3c,L3a
4177,864691135463857470,864691135777730656,3440,622,12025,0.2418487772128286,L4c,L3a
4178,864691135885042032,864691135777730656,3252,2549,12025,-0.027609459713098,L4a,L3a
4179,864691136488048914,864691135777730656,8264,4161,12025,-0.026231023051076333,L3a,L3a
4180,864691135874156430,864691135777730656,26468,7237,12025,0.03455369673547092,L3b,L3a
4181,864691135407816393,864691135777730656,4096,11591,12025,-0.003495990918609704,L3a,L3a
4182,864691135013978774,864691135777730656,2744,11791,12025,-0.021839870666656946,L3a,L3a
4183,864691135730816441,864691135777730656,2808,7308,12025,0.24678397500380883,L3b,L3a
4184,864691134948433660,864691135777730656,28988,6159,12025,0.13022398776408406,L2a,L3a
4185,864691136274483469,864691135777730656,4532,5161,12025,0.05267061242890768,L2b,L3a
4186,864691135947212897,864691135777730656,8348,2175,12025,-0.06707069872137814,L3a,L3a
4187,864691135279377569,864691135777730656,3388,7562,12025,-0.029536465284113488,L4a,L3a
4188,864691136066578840,864691135777730656,9152,11119,12025,-0.0668951847523117,L3a,L3a
4189,864691135755884754,864691136924021476,4884,5503,4066,0.1689951790232963,L3b,L2a
4190,864691135234167385,864691136924021476,3760,3210,4066,-0.11926907932646232,L2a,L2a
4191,864691135386455381,864691136924021476,23084,4223,4066,0.06864636623449011,L2a,L2a
4192,864691135387675521,864691136924021476,19444,2079,4066,0.39772466902531145,L2a,L2a
4193,864691135754259661,864691136924021476,3476,12008,4066,0.2483263734089539,L3c,L2a
4194,864691135910761897,864691136924021476,18376,7249,4066,0.22821302596693743,L3c,L2a
4195,864691136578707732,864691136924021476,6788,2538,4066,0.24813077663391692,L4a,L2a
4196,864691135889087881,864691136924021476,2884,6422,4066,0.38592689862893864,L3c,L2a
4197,864691136136778621,864691136924021476,992,1007,4066,0.13527599762306916,L3a,L2a
4198,864691135857302830,864691136924021476,4528,1360,4066,0.008286420060642083,L4b,L2a
4199,864691136274483469,864691136924021476,20048,5161,4066,0.06282353781399129,L2b,L2a
4200,864691135700475426,864691136924021476,1712,4231,4066,0.12209770994539225,L2b,L2a
4201,864691135755884754,864691136371715976,5936,5503,9520,0.1069277800711597,L3b,L5ET
4202,864691135385894741,864691136371715976,3452,7928,9520,0.04011239717833972,L3b,L5ET
4203,864691135838305171,864691136371715976,21048,11261,9520,0.06207958846928199,L3b,L5ET
4204,864691137198217793,864691136371715976,77540,10144,9520,0.2960398575804011,L4b,L5ET
4205,864691135919485872,864691136371715976,8428,10805,9520,0.2622077297452102,L2a,L5ET
4206,864691135614771147,864691136371715976,60492,4673,9520,0.08953233461921617,L3c,L5ET
4207,864691135954499336,864691136371715976,2244,1119,9520,0.018023580822365985,L3a,L5ET
4208,864691136209328060,864691136371715976,85840,5517,9520,0.16087837071884137,L3c,L5ET
4209,864691135816565839,864691136371715976,12976,447,9520,0.045632710208066085,L3b,L5ET
4210,864691135273490193,864691136371715976,18028,2594,9520,0.2143856730608573,L3c,L5ET
4211,864691135782702387,864691136371715976,10896,497,9520,0.06023381665784066,L3c,L5ET
4212,864691135701034107,864691136371715976,2360,410,9520,0.05788458803108852,L3c,L5ET
4213,864691136108938168,864691136371715976,20928,411,9520,-0.0360504672962214,L3c,L5ET
4214,864691135856895534,864691136371715976,200,6567,9520,0.09188579042252214,L3b,L5ET
4215,864691136119541016,864691136371715976,17048,1460,9520,0.4181435100044219,L4a,L5ET
4216,864691135396980769,864691136371715976,5836,429,9520,0.09981000265195816,L3b,L5ET
4217,864691135182405378,864691136371715976,8992,7241,9520,0.1337228122463133,L3c,L5ET
4218,864691135697156762,864691136371715976,11568,11570,9520,-0.024008628870441976,L3a,L5ET
4219,864691135615222475,864691136371715976,8056,4589,9520,0.17087319095377423,L4a,L5ET
4220,864691136100511093,864691136371715976,1896,6148,9520,0.173849785775469,L2a,L5ET
4221,864691136371775624,864691136371715976,8632,11627,9520,0.2706304836493541,L3b,L5ET
4222,864691135014211734,864691136371715976,1764,4888,9520,-0.06191322589771235,L4c,L5ET
4223,864691135926952148,864691136371715976,50940,224,9520,0.06885702099941189,L3c,L5ET
4224,864691136066664088,864691136371715976,4944,3399,9520,-0.0031029164178430035,L4a,L5ET
4225,864691135696546970,864691136371715976,1084,68,9520,0.1364271041856775,L2a,L5ET
4226,864691135884521840,864691136371715976,10704,10931,9520,0.20980796012376907,L3a,L5ET
4227,864691135855890478,864691136371715976,6336,1175,9520,0.03766653811135097,L2a,L5ET
4228,864691135763046710,864691136371715976,14756,7796,9520,0.32053186019206964,L5ET,L5ET
4229,864691135497743635,864691136371715976,21832,3625,9520,0.029354059207675413,L3c,L5ET
4230,864691136032840123,864691136371715976,26500,11114,9520,0.11811870879168862,L2a,L5ET
4231,864691135749133097,864691136371715976,33564,11478,9520,0.02059608368519672,L3a,L5ET
4232,864691135777730656,864691136371715976,11528,12025,9520,0.1416858703168722,L3a,L5ET
4233,864691135755884754,864691136032840123,17436,5503,11114,0.255071943676745,L3b,L2a
4234,864691135889695113,864691136032840123,3992,11126,11114,0.15698656653776685,L3b,L2a
4235,864691136310740570,864691136032840123,4340,8689,11114,-0.21392020038618828,L3c,L2a
4236,864691135473146162,864691136032840123,14424,4438,11114,0.04077591890628949,L4a,L2a
4237,864691136419698583,864691136032840123,6852,1487,11114,-0.176806675316045,L4b,L2a
4238,864691135468597132,864691136032840123,1056,4055,11114,0.3817591320438409,L2a,L2a
4239,864691135479337158,864691136032840123,3656,9887,11114,0.025329790301506307,L4b,L2a
4240,864691135469422674,864691136032840123,5064,6391,11114,0.12086962773741121,L3c,L2a
4241,864691134918514698,864691136032840123,6340,2403,11114,0.13256599123240184,L4a,L2a
4242,864691135374854985,864691136032840123,9008,3398,11114,-0.09575058295369464,L4a,L2a
4243,864691135014237590,864691136032840123,5864,10180,11114,-0.2680036195371263,L4a,L2a
4244,864691135995592874,864691136032840123,2972,4053,11114,-0.08578406398482624,L2a,L2a
4245,864691135755884754,864691135082846711,23984,5503,4420,0.2444355417124749,L3b,L3c
4246,864691135857146158,864691135082846711,5448,1361,4420,0.3355738558841031,L4a,L3c
4247,864691135473146162,864691135082846711,28276,4438,4420,0.15231104895278214,L4a,L3c
4248,864691136419698583,864691135082846711,10988,1487,4420,-0.023821629432967624,L4b,L3c
4249,864691135441749320,864691135082846711,2196,10239,4420,0.04655874918429958,L4b,L3c
4250,864691136595685282,864691135082846711,10204,231,4420,0.10900894195840118,L3b,L3c
4251,864691135926979796,864691135082846711,1320,5590,4420,0.37672123972745225,L3c,L3c
4252,864691136089735479,864691135082846711,536,11836,4420,0.22395848329227555,L3c,L3c
4253,864691135014211734,864691135082846711,2848,4888,4420,0.020521060492004035,L4c,L3c
4254,864691135857222958,864691135082846711,3600,10484,4420,0.05988373759598965,L4a,L3c
4255,864691135857302830,864691135082846711,7484,1360,4420,0.25338141789785623,L4b,L3c
4256,864691136052035059,864691135082846711,2668,771,4420,-0.040523685002027555,L4b,L3c
4257,864691135479337158,864691135082846711,3524,9887,4420,0.151423653557002,L4b,L3c
4258,864691135367970809,864691135082846711,300,7014,4420,0.10729409353472427,L5ET,L3c
4259,864691135946156836,864691135082846711,16432,884,4420,0.0015151512357310755,L5ET,L3c
4260,864691135947212897,864691135082846711,4440,2175,4420,0.1824134010211227,L3a,L3c
4261,864691135755884754,864691136137664637,1796,5503,3000,0.0784085356821739,L3b,L2a
4262,864691135755884754,864691136419698583,2928,5503,1487,-0.15901808032495582,L3b,L4b
4263,864691135857146158,864691136419698583,5492,1361,1487,0.24929357427662077,L4a,L4b
4264,864691135725388459,864691136419698583,644,1405,1487,0.09443904856290447,L4a,L4b
4265,864691135386455381,864691136419698583,184,4223,1487,-2.8484854787881695e-05,L2a,L4b
4266,864691136362684386,864691136419698583,2364,10565,1487,-0.18770095522253635,L4a,L4b
4267,864691135182405378,864691136419698583,2996,7241,1487,-0.2119367693895936,L3c,L4b
4268,864691136144224308,864691136419698583,5952,5886,1487,-0.03282946268897361,L4c,L4b
4269,864691136974787868,864691136419698583,2288,2404,1487,-0.03443921134655069,L4a,L4b
4270,864691136009620908,864691136419698583,7820,4431,1487,-0.07884204522114754,L3c,L4b
4271,864691135857302830,864691136419698583,6700,1360,1487,0.16087467770333477,L4b,L4b
4272,864691135938349828,864691136419698583,768,5160,1487,-0.1999516573425293,L2a,L4b
4273,864691135395187189,864691136419698583,1780,10491,1487,0.044526388473712056,L4a,L4b
4274,864691134941194083,864691136419698583,964,6788,1487,0.061460621206776374,L4c,L4b
4275,864691136085404268,864691136419698583,4200,4430,1487,-0.17236591787976155,L4a,L4b
4276,864691135755884754,864691136008556718,16472,5503,10629,0.05383928569777796,L3b,L4b
4277,864691135342253765,864691136008556718,2452,1532,10629,-0.033978219910475484,L4a,L4b
4278,864691135386455381,864691136008556718,5508,4223,10629,0.05463072196181324,L2a,L4b
4279,864691136066697624,864691136008556718,20992,8394,10629,-0.024455602797749533,L4b,L4b
4280,864691135737916036,864691136008556718,24152,2405,10629,0.053481850540677466,L4b,L4b
4281,864691136522731153,864691136008556718,1312,3536,10629,-0.08354998178992781,L4a,L4b
4282,864691135208943225,864691136008556718,2316,10140,10629,-0.008286385867051714,L4b,L4b
4283,864691135511671504,864691136008556718,12500,10151,10629,0.18662493085545667,L4a,L4b
4284,864691136673975943,864691136008556718,3152,5853,10629,-0.10806404994455351,L4c,L4b
